DATE,14TR_231_AGUA,14TR_232_PROD,FAILURE_SAP
15/6/2024 18:20:00,20.77,18.74,NORMAL
15/6/2024 18:30:00,20.85,18.63,NORMAL
15/6/2024 18:40:00,20.52,18.27,NORMAL
15/6/2024 18:50:00,20.45,18.34,NORMAL
15/6/2024 19:00:00,20.38,18.27,NORMAL
15/6/2024 19:10:00,20.13,18.02,NORMAL
15/6/2024 19:20:00,19.99,17.98,NORMAL
15/6/2024 19:30:00,19.88,17.88,NORMAL
15/6/2024 19:40:00,19.87,18.01,NORMAL
15/6/2024 19:50:00,19.81,17.98,NORMAL
15/6/2024 20:00:00,19.73,17.73,NORMAL
15/6/2024 20:10:00,19.62,17.85,NORMAL
15/6/2024 20:20:00,19.55,17.87,NORMAL
15/6/2024 20:30:00,19.63,17.54,NORMAL
15/6/2024 20:40:00,19.48,17.48,NORMAL
15/6/2024 20:50:00,19.44,17.47,NORMAL
15/6/2024 21:00:00,19.34,17.47,NORMAL
15/6/2024 21:10:00,19.4,17.5,NORMAL
15/6/2024 21:20:00,19.41,17.39,NORMAL
15/6/2024 21:30:00,19.34,17.43,NORMAL
15/6/2024 21:40:00,19.26,17.11,NORMAL
15/6/2024 21:50:00,19.05,17.21,NORMAL
15/6/2024 22:00:00,19.05,17.32,NORMAL
15/6/2024 22:10:00,19.01,17.17,NORMAL
15/6/2024 22:20:00,18.83,16.92,NORMAL
15/6/2024 22:30:00,18.9,16.99,NORMAL
15/6/2024 22:40:00,18.83,16.96,NORMAL
15/6/2024 22:50:00,18.9,16.81,NORMAL
15/6/2024 23:00:00,18.82,16.85,NORMAL
15/6/2024 23:10:00,18.58,16.56,NORMAL
15/6/2024 23:20:00,18.58,16.35,NORMAL
15/6/2024 23:30:00,18.57,16.49,NORMAL
15/6/2024 23:40:00,18.54,16.38,NORMAL
15/6/2024 23:50:00,18.44,16.56,NORMAL
16/6/2024 00:00:00,18.4,16.45,NORMAL
16/6/2024 00:10:00,18.33,16.34,NORMAL
16/6/2024 00:20:00,18.04,16.2,NORMAL
16/6/2024 00:30:00,18.25,16.23,NORMAL
16/6/2024 00:40:00,18.25,16.16,NORMAL
16/6/2024 00:50:00,18.08,16.09,NORMAL
16/6/2024 01:00:00,17.89,16.02,NORMAL
16/6/2024 01:10:00,17.89,16.05,NORMAL
16/6/2024 01:20:00,17.79,15.98,NORMAL
16/6/2024 01:30:00,17.79,15.9,NORMAL
16/6/2024 01:40:00,17.78,15.91,NORMAL
16/6/2024 01:50:00,17.68,15.98,NORMAL
16/6/2024 02:00:00,17.75,15.82,NORMAL
16/6/2024 02:10:00,17.64,15.76,NORMAL
16/6/2024 02:20:00,17.64,15.8,NORMAL
16/6/2024 02:30:00,17.64,15.65,NORMAL
16/6/2024 02:40:00,17.64,15.65,NORMAL
16/6/2024 02:50:00,17.54,15.65,NORMAL
16/6/2024 03:00:00,17.54,15.57,NORMAL
16/6/2024 03:10:00,17.49,15.23,NORMAL
16/6/2024 03:20:00,17.35,15.5,NORMAL
16/6/2024 03:30:00,17.35,15.29,NORMAL
16/6/2024 03:40:00,17.35,15.4,NORMAL
16/6/2024 03:50:00,17.35,15.36,NORMAL
16/6/2024 04:00:00,17.32,15.29,NORMAL
16/6/2024 04:10:00,17.32,15.29,NORMAL
16/6/2024 04:20:00,17.21,15.32,NORMAL
16/6/2024 04:30:00,17.21,15.29,NORMAL
16/6/2024 04:40:00,17.14,15.25,NORMAL
16/6/2024 04:50:00,17.14,15.14,NORMAL
16/6/2024 05:00:00,17.14,15.14,NORMAL
16/6/2024 05:10:00,17.14,15.12,NORMAL
16/6/2024 05:20:00,17.06,15.25,NORMAL
16/6/2024 05:30:00,17.06,15.03,NORMAL
16/6/2024 05:40:00,17.06,14.96,NORMAL
16/6/2024 05:50:00,17.06,15.1,NORMAL
16/6/2024 06:00:00,16.99,14.93,NORMAL
16/6/2024 06:10:00,16.92,15.14,NORMAL
16/6/2024 06:20:00,16.89,14.93,NORMAL
16/6/2024 06:30:00,16.89,14.93,NORMAL
16/6/2024 06:40:00,16.89,14.85,NORMAL
16/6/2024 06:50:00,16.89,14.92,NORMAL
16/6/2024 07:00:00,16.89,15.03,NORMAL
16/6/2024 07:10:00,16.89,14.96,NORMAL
16/6/2024 07:20:00,16.88,14.96,NORMAL
16/6/2024 07:30:00,16.89,14.96,NORMAL
16/6/2024 07:40:00,16.92,14.9,NORMAL
16/6/2024 07:50:00,16.92,14.93,NORMAL
16/6/2024 08:00:00,16.78,14.87,NORMAL
16/6/2024 08:10:00,16.85,14.82,NORMAL
16/6/2024 08:20:00,16.85,14.85,NORMAL
16/6/2024 08:30:00,16.85,15.31,NORMAL
16/6/2024 08:40:00,16.89,15.14,NORMAL
16/6/2024 08:50:00,16.92,15.09,NORMAL
16/6/2024 09:00:00,17.14,15.32,NORMAL
16/6/2024 09:10:00,17.17,15.43,NORMAL
16/6/2024 09:20:00,17.39,15.43,NORMAL
16/6/2024 09:30:00,17.38,15.53,NORMAL
16/6/2024 09:40:00,17.35,15.47,NORMAL
16/6/2024 09:50:00,17.41,15.57,NORMAL
16/6/2024 10:00:00,17.49,15.56,NORMAL
16/6/2024 10:10:00,17.71,15.57,NORMAL
16/6/2024 10:20:00,17.71,15.65,NORMAL
16/6/2024 10:30:00,17.89,15.72,NORMAL
16/6/2024 10:40:00,17.32,15.68,NORMAL
16/6/2024 10:50:00,17.35,15.73,NORMAL
16/6/2024 11:00:00,17.28,15.72,NORMAL
16/6/2024 11:10:00,17.28,15.43,NORMAL
16/6/2024 11:20:00,17.21,15.76,NORMAL
16/6/2024 11:30:00,17.21,15.69,NORMAL
16/6/2024 11:40:00,17.21,15.55,NORMAL
16/6/2024 11:50:00,17.32,15.58,NORMAL
16/6/2024 12:00:00,17.32,15.69,NORMAL
16/6/2024 12:10:00,17.43,15.62,NORMAL
16/6/2024 12:20:00,17.65,15.5,NORMAL
16/6/2024 12:30:00,17.71,15.83,NORMAL
16/6/2024 12:40:00,17.75,15.83,NORMAL
16/6/2024 12:50:00,17.79,15.94,NORMAL
16/6/2024 13:00:00,17.89,15.95,NORMAL
16/6/2024 13:10:00,17.99,16.02,NORMAL
16/6/2024 13:20:00,18.08,16.13,NORMAL
16/6/2024 13:30:00,18.29,16.02,NORMAL
16/6/2024 13:40:00,18.29,16.23,NORMAL
16/6/2024 13:50:00,18.44,16.31,NORMAL
16/6/2024 14:00:00,18.54,16.52,NORMAL
16/6/2024 14:10:00,19.01,17.03,NORMAL
16/6/2024 14:20:00,19.11,17.09,NORMAL
16/6/2024 14:30:00,19.18,17.24,NORMAL
16/6/2024 14:40:00,19.3,17.34,NORMAL
16/6/2024 14:50:00,19.72,17.57,NORMAL
16/6/2024 15:00:00,19.83,17.69,NORMAL
16/6/2024 15:10:00,19.97,17.82,NORMAL
16/6/2024 15:20:00,20.23,17.9,NORMAL
16/6/2024 15:30:00,20.48,18.19,NORMAL
16/6/2024 15:40:00,20.59,18.23,NORMAL
16/6/2024 15:50:00,20.56,18.12,NORMAL
16/6/2024 16:00:00,20.59,18.3,NORMAL
16/6/2024 16:10:00,20.59,18.41,NORMAL
16/6/2024 16:20:00,20.59,18.48,NORMAL
16/6/2024 16:30:00,20.59,18.45,NORMAL
16/6/2024 16:40:00,20.52,18.27,NORMAL
16/6/2024 16:50:00,20.49,18.3,NORMAL
16/6/2024 17:00:00,20.41,18.41,NORMAL
16/6/2024 17:10:00,20.2,18.27,NORMAL
16/6/2024 17:20:00,20.13,18.05,NORMAL
16/6/2024 17:30:00,20.09,18.08,NORMAL
16/6/2024 17:40:00,20.19,17.91,NORMAL
16/6/2024 17:50:00,20.09,17.62,NORMAL
16/6/2024 18:00:00,19.98,17.76,NORMAL
16/6/2024 18:10:00,19.66,17.62,NORMAL
16/6/2024 18:20:00,19.73,17.54,NORMAL
16/6/2024 18:30:00,19.51,17.47,NORMAL
16/6/2024 18:40:00,19.47,17.34,NORMAL
16/6/2024 18:50:00,19.44,17.18,NORMAL
16/6/2024 19:00:00,19.05,17.23,NORMAL
16/6/2024 19:10:00,18.98,17,NORMAL
16/6/2024 19:20:00,18.98,16.86,NORMAL
16/6/2024 19:30:00,18.94,16.78,NORMAL
16/6/2024 19:40:00,18.8,16.6,NORMAL
16/6/2024 19:50:00,18.61,16.63,NORMAL
16/6/2024 20:00:00,18.58,16.53,NORMAL
16/6/2024 20:10:00,18.58,16.28,NORMAL
16/6/2024 20:20:00,18.32,16.13,NORMAL
16/6/2024 20:30:00,18.37,16.12,NORMAL
16/6/2024 20:40:00,18.22,16.13,NORMAL
16/6/2024 20:50:00,17.87,15.95,NORMAL
16/6/2024 21:00:00,17.75,15.8,NORMAL
16/6/2024 21:10:00,17.68,15.88,NORMAL
16/6/2024 21:20:00,17.65,15.62,NORMAL
16/6/2024 21:30:00,17.54,15.7,NORMAL
16/6/2024 21:40:00,17.47,15.4,NORMAL
16/6/2024 21:50:00,17.32,15.65,NORMAL
16/6/2024 22:00:00,17.35,15.26,NORMAL
16/6/2024 22:10:00,17.31,15.23,NORMAL
16/6/2024 22:20:00,17.27,15.55,NORMAL
16/6/2024 22:30:00,17.21,15.36,NORMAL
16/6/2024 22:40:00,16.99,15.36,NORMAL
16/6/2024 22:50:00,17,15.29,NORMAL
16/6/2024 23:00:00,16.88,15.14,NORMAL
16/6/2024 23:10:00,16.92,15.04,NORMAL
16/6/2024 23:20:00,16.89,14.7,NORMAL
16/6/2024 23:30:00,16.56,14.79,NORMAL
16/6/2024 23:40:00,16.46,14.68,NORMAL
16/6/2024 23:50:00,16.49,14.64,NORMAL
17/6/2024 00:00:00,16.42,14.57,NORMAL
17/6/2024 00:10:00,16.31,14.38,NORMAL
17/6/2024 00:20:00,16.25,14.35,NORMAL
17/6/2024 00:30:00,16.17,14.1,NORMAL
17/6/2024 00:40:00,16.17,14.13,NORMAL
17/6/2024 00:50:00,15.92,14.24,NORMAL
17/6/2024 01:00:00,15.99,14.13,NORMAL
17/6/2024 01:10:00,15.88,13.88,NORMAL
17/6/2024 01:20:00,15.85,13.81,NORMAL
17/6/2024 01:30:00,15.73,13.7,NORMAL
17/6/2024 01:40:00,15.77,13.77,NORMAL
17/6/2024 01:50:00,15.52,13.59,NORMAL
17/6/2024 02:00:00,15.52,13.63,NORMAL
17/6/2024 02:10:00,15.49,13.8,NORMAL
17/6/2024 02:20:00,15.31,13.53,NORMAL
17/6/2024 02:30:00,15.2,13.58,NORMAL
17/6/2024 02:40:00,15.2,13.52,NORMAL
17/6/2024 02:50:00,15.06,13.55,NORMAL
17/6/2024 03:00:00,14.98,13.26,NORMAL
17/6/2024 03:10:00,14.88,13.3,NORMAL
17/6/2024 03:20:00,14.84,13.23,NORMAL
17/6/2024 03:30:00,14.91,13.26,NORMAL
17/6/2024 03:40:00,14.66,13.37,NORMAL
17/6/2024 03:50:00,14.66,13.15,NORMAL
17/6/2024 04:00:00,14.7,13.12,NORMAL
17/6/2024 04:10:00,14.69,13.25,NORMAL
17/6/2024 04:20:00,14.66,13.11,NORMAL
17/6/2024 04:30:00,14.94,13.13,NORMAL
17/6/2024 04:40:00,14.87,13.26,NORMAL
17/6/2024 04:50:00,14.94,13.25,NORMAL
17/6/2024 05:00:00,14.91,13.09,NORMAL
17/6/2024 05:10:00,14.87,13.22,NORMAL
17/6/2024 05:20:00,14.69,13.11,NORMAL
17/6/2024 05:30:00,14.7,13.11,NORMAL
17/6/2024 05:40:00,14.51,13.01,NORMAL
17/6/2024 05:50:00,14.48,12.82,NORMAL
17/6/2024 06:00:00,14.48,13.01,NORMAL
17/6/2024 06:10:00,14.48,13.01,NORMAL
17/6/2024 06:20:00,14.48,12.94,NORMAL
17/6/2024 06:30:00,14.41,12.82,NORMAL
17/6/2024 06:40:00,14.51,12.84,NORMAL
17/6/2024 06:50:00,14.59,12.68,NORMAL
17/6/2024 07:00:00,14.51,12.75,NORMAL
17/6/2024 07:10:00,14.59,12.67,NORMAL
17/6/2024 07:20:00,14.61,12.61,NORMAL
17/6/2024 07:30:00,14.51,12.61,NORMAL
17/6/2024 07:40:00,14.69,12.64,NORMAL
17/6/2024 07:50:00,14.69,12.64,NORMAL
17/6/2024 08:00:00,14.59,12.71,NORMAL
17/6/2024 08:10:00,14.59,12.64,NORMAL
17/6/2024 08:20:00,14.58,12.57,NORMAL
17/6/2024 08:30:00,14.66,12.61,NORMAL
17/6/2024 08:40:00,14.66,12.64,NORMAL
17/6/2024 08:50:00,14.51,12.61,NORMAL
17/6/2024 09:00:00,14.16,12.5,NORMAL
17/6/2024 09:10:00,14.07,12.34,NORMAL
17/6/2024 09:20:00,14.05,12.43,NORMAL
17/6/2024 09:30:00,13.98,12.5,NORMAL
17/6/2024 09:40:00,14.08,12.68,NORMAL
17/6/2024 09:50:00,13.94,12.54,NORMAL
17/6/2024 10:00:00,14.08,12.64,NORMAL
17/6/2024 10:10:00,14.41,12.65,NORMAL
17/6/2024 10:20:00,14.55,12.8,NORMAL
17/6/2024 10:30:00,14.63,12.7,NORMAL
17/6/2024 10:40:00,14.7,12.83,NORMAL
17/6/2024 10:50:00,14.7,12.94,NORMAL
17/6/2024 11:00:00,14.73,12.75,NORMAL
17/6/2024 11:10:00,14.8,12.8,NORMAL
17/6/2024 11:20:00,14.73,12.8,NORMAL
17/6/2024 11:30:00,14.73,12.94,NORMAL
17/6/2024 11:40:00,14.87,13.19,NORMAL
17/6/2024 11:50:00,14.9,12.94,NORMAL
17/6/2024 12:00:00,14.99,13.05,NORMAL
17/6/2024 12:10:00,15.09,13.05,NORMAL
17/6/2024 12:20:00,15.16,13.05,NORMAL
17/6/2024 12:30:00,15.16,13.16,NORMAL
17/6/2024 12:40:00,15.1,13.16,NORMAL
17/6/2024 12:50:00,15.23,13.13,NORMAL
17/6/2024 13:00:00,15.45,13.21,NORMAL
17/6/2024 13:10:00,15.2,13.3,NORMAL
17/6/2024 13:20:00,15.35,13.34,NORMAL
17/6/2024 13:30:00,15.7,13.52,NORMAL
17/6/2024 13:40:00,15.85,13.48,NORMAL
17/6/2024 13:50:00,16.02,13.6,NORMAL
17/6/2024 14:00:00,16.1,13.74,NORMAL
17/6/2024 14:10:00,16.2,14,NORMAL
17/6/2024 14:20:00,16.46,14.1,NORMAL
17/6/2024 14:30:00,16.46,14.21,NORMAL
17/6/2024 14:40:00,16.75,14.47,NORMAL
17/6/2024 14:50:00,16.89,14.68,NORMAL
17/6/2024 15:00:00,17.21,14.74,NORMAL
17/6/2024 15:10:00,17.36,15.04,NORMAL
17/6/2024 15:20:00,17.54,14.97,NORMAL
17/6/2024 15:30:00,17.65,15.12,NORMAL
17/6/2024 15:40:00,17.65,15.4,NORMAL
17/6/2024 15:50:00,17.82,15.47,NORMAL
17/6/2024 16:00:00,17.93,15.48,NORMAL
17/6/2024 16:10:00,18.18,15.46,NORMAL
17/6/2024 16:20:00,18.29,15.73,NORMAL
17/6/2024 16:30:00,18.32,15.67,NORMAL
17/6/2024 16:40:00,18.44,15.73,NORMAL
17/6/2024 16:50:00,18.61,15.95,NORMAL
17/6/2024 17:00:00,18.58,16.02,NORMAL
17/6/2024 17:10:00,18.69,16.35,NORMAL
17/6/2024 17:20:00,18.71,16.2,NORMAL
17/6/2024 17:30:00,18.73,16.06,NORMAL
17/6/2024 17:40:00,18.73,16.42,NORMAL
17/6/2024 17:50:00,18.69,16.1,NORMAL
17/6/2024 18:00:00,18.69,16.39,NORMAL
17/6/2024 18:10:00,18.62,16.24,NORMAL
17/6/2024 18:20:00,18.55,16.46,NORMAL
17/6/2024 18:30:00,18.62,16.2,NORMAL
17/6/2024 18:40:00,18.58,16.24,NORMAL
17/6/2024 18:50:00,18.61,16.35,NORMAL
17/6/2024 19:00:00,18.65,16.35,NORMAL
17/6/2024 19:10:00,18.9,16.31,NORMAL
17/6/2024 19:20:00,18.9,16.24,NORMAL
17/6/2024 19:30:00,18.87,16.31,NORMAL
17/6/2024 19:40:00,18.55,16.2,NORMAL
17/6/2024 19:50:00,18.48,16.31,NORMAL
17/6/2024 20:00:00,18.37,16.06,NORMAL
17/6/2024 20:10:00,18.26,16.06,NORMAL
17/6/2024 20:20:00,18.05,15.99,NORMAL
17/6/2024 20:30:00,18.01,16.09,NORMAL
17/6/2024 20:40:00,18.01,15.77,NORMAL
17/6/2024 20:50:00,17.94,16.06,NORMAL
17/6/2024 21:00:00,18.08,16.03,NORMAL
17/6/2024 21:10:00,18.01,15.99,NORMAL
17/6/2024 21:20:00,17.8,15.89,NORMAL
17/6/2024 21:30:00,17.69,15.85,NORMAL
17/6/2024 21:40:00,17.69,15.71,NORMAL
17/6/2024 21:50:00,17.84,15.7,NORMAL
17/6/2024 22:00:00,17.76,15.85,NORMAL
17/6/2024 22:10:00,17.69,15.74,NORMAL
17/6/2024 22:20:00,17.69,15.81,NORMAL
17/6/2024 22:30:00,17.69,15.73,NORMAL
17/6/2024 22:40:00,17.51,15.63,NORMAL
17/6/2024 22:50:00,17.51,15.74,NORMAL
17/6/2024 23:00:00,17.62,15.6,NORMAL
17/6/2024 23:10:00,17.65,15.74,NORMAL
17/6/2024 23:20:00,17.5,15.52,NORMAL
17/6/2024 23:30:00,17.51,15.6,NORMAL
17/6/2024 23:40:00,17.51,15.7,NORMAL
17/6/2024 23:50:00,17.51,15.63,NORMAL
18/6/2024 00:00:00,17.62,15.74,NORMAL
18/6/2024 00:10:00,17.62,15.56,NORMAL
18/6/2024 00:20:00,17.62,15.49,NORMAL
18/6/2024 00:30:00,17.69,15.52,NORMAL
18/6/2024 00:40:00,17.69,15.81,NORMAL
18/6/2024 00:50:00,17.55,15.63,NORMAL
18/6/2024 01:00:00,17.55,15.66,NORMAL
18/6/2024 01:10:00,17.69,15.7,NORMAL
18/6/2024 01:20:00,17.69,15.8,NORMAL
18/6/2024 01:30:00,17.91,15.7,NORMAL
18/6/2024 01:40:00,17.91,15.56,NORMAL
18/6/2024 01:50:00,18.12,15.78,NORMAL
18/6/2024 02:00:00,17.84,15.77,NORMAL
18/6/2024 02:10:00,17.9,15.63,NORMAL
18/6/2024 02:20:00,17.87,15.92,NORMAL
18/6/2024 02:30:00,18.22,15.95,NORMAL
18/6/2024 02:40:00,18.19,16.1,NORMAL
18/6/2024 02:50:00,18.12,15.96,NORMAL
18/6/2024 03:00:00,18.41,16.13,NORMAL
18/6/2024 03:10:00,18.44,16.21,NORMAL
18/6/2024 03:20:00,18.41,16.21,NORMAL
18/6/2024 03:30:00,18.44,16.28,NORMAL
18/6/2024 03:40:00,18.52,16.43,NORMAL
18/6/2024 03:50:00,18.58,16.36,NORMAL
18/6/2024 04:00:00,18.58,16.46,NORMAL
18/6/2024 04:10:00,18.66,16.49,NORMAL
18/6/2024 04:20:00,18.67,16.43,NORMAL
18/6/2024 04:30:00,18.91,16.44,NORMAL
18/6/2024 04:40:00,18.99,16.47,NORMAL
18/6/2024 04:50:00,19.05,16.59,NORMAL
18/6/2024 05:00:00,19.09,16.54,NORMAL
18/6/2024 05:10:00,19.16,16.57,NORMAL
18/6/2024 05:20:00,19.09,16.61,NORMAL
18/6/2024 05:30:00,19.23,16.61,NORMAL
18/6/2024 05:40:00,19.13,16.57,NORMAL
18/6/2024 05:50:00,18.91,16.68,NORMAL
18/6/2024 06:00:00,18.84,16.61,NORMAL
18/6/2024 06:10:00,18.95,16.36,NORMAL
18/6/2024 06:20:00,18.95,16.53,NORMAL
18/6/2024 06:30:00,18.95,16.51,NORMAL
18/6/2024 06:40:00,18.87,16.68,NORMAL
18/6/2024 06:50:00,18.77,16.52,NORMAL
18/6/2024 07:00:00,18.74,16.53,NORMAL
18/6/2024 07:10:00,18.77,16.25,NORMAL
18/6/2024 07:20:00,18.76,16.42,NORMAL
18/6/2024 07:30:00,18.7,16.32,NORMAL
18/6/2024 07:40:00,18.63,16.36,NORMAL
18/6/2024 07:50:00,18.52,16.35,NORMAL
18/6/2024 08:00:00,18.33,16.21,NORMAL
18/6/2024 08:10:00,18.41,16.28,NORMAL
18/6/2024 08:20:00,18.44,16.42,NORMAL
18/6/2024 08:30:00,18.45,16.27,NORMAL
18/6/2024 08:40:00,18.59,16.61,NORMAL
18/6/2024 08:50:00,18.63,16.35,NORMAL
18/6/2024 09:00:00,18.7,16.32,NORMAL
18/6/2024 09:10:00,18.77,16.39,NORMAL
18/6/2024 09:20:00,18.62,16.31,NORMAL
18/6/2024 09:30:00,18.63,16.32,NORMAL
18/6/2024 09:40:00,18.7,16.36,NORMAL
18/6/2024 09:50:00,18.77,16.53,NORMAL
18/6/2024 10:00:00,19.01,16.57,NORMAL
18/6/2024 10:10:00,19.16,16.58,NORMAL
18/6/2024 10:20:00,19.31,16.83,NORMAL
18/6/2024 10:30:00,19.41,16.86,NORMAL
18/6/2024 10:40:00,19.53,16.86,NORMAL
18/6/2024 10:50:00,19.56,16.79,NORMAL
18/6/2024 11:00:00,19.49,17.05,NORMAL
18/6/2024 11:10:00,19.56,17.12,NORMAL
18/6/2024 11:20:00,19.6,17.19,NORMAL
18/6/2024 11:30:00,19.64,17.15,NORMAL
18/6/2024 11:40:00,19.74,17.32,NORMAL
18/6/2024 11:50:00,19.63,17.23,NORMAL
18/6/2024 12:00:00,19.63,17.31,NORMAL
18/6/2024 12:10:00,19.71,17.45,NORMAL
18/6/2024 12:20:00,19.89,17.45,NORMAL
18/6/2024 12:30:00,20.03,17.52,NORMAL
18/6/2024 12:40:00,20.03,17.63,NORMAL
18/6/2024 12:50:00,20.21,17.73,NORMAL
18/6/2024 13:00:00,20.39,17.88,NORMAL
18/6/2024 13:10:00,20.5,17.88,NORMAL
18/6/2024 13:20:00,20.49,17.99,NORMAL
18/6/2024 13:30:00,20.64,18.07,NORMAL
18/6/2024 13:40:00,20.82,18.07,NORMAL
18/6/2024 13:50:00,20.89,18.28,NORMAL
18/6/2024 14:00:00,20.89,18.42,NORMAL
18/6/2024 14:10:00,21,18.57,NORMAL
18/6/2024 14:20:00,21.07,18.57,NORMAL
18/6/2024 14:30:00,21.22,18.71,NORMAL
18/6/2024 14:40:00,21.46,18.64,NORMAL
18/6/2024 14:50:00,21.29,18.64,NORMAL
18/6/2024 15:00:00,21.43,18.86,NORMAL
18/6/2024 15:10:00,21.43,19,NORMAL
18/6/2024 15:20:00,21.47,19.01,NORMAL
18/6/2024 15:30:00,21.58,18.83,NORMAL
18/6/2024 15:40:00,21.68,19.01,NORMAL
18/6/2024 15:50:00,21.68,19.15,NORMAL
18/6/2024 16:00:00,21.69,19.08,NORMAL
18/6/2024 16:10:00,21.83,19.41,NORMAL
18/6/2024 16:20:00,21.97,19.34,NORMAL
18/6/2024 16:30:00,21.98,19.16,NORMAL
18/6/2024 16:40:00,21.83,19.3,NORMAL
18/6/2024 16:50:00,21.9,19.3,NORMAL
18/6/2024 17:00:00,21.86,19.2,NORMAL
18/6/2024 17:10:00,21.79,19.27,NORMAL
18/6/2024 17:20:00,21.69,19.33,NORMAL
18/6/2024 17:30:00,21.58,19.37,NORMAL
18/6/2024 17:40:00,21.4,19.52,NORMAL
18/6/2024 17:50:00,21.33,19.19,NORMAL
18/6/2024 18:00:00,21.26,19.12,NORMAL
18/6/2024 18:10:00,21.19,19.05,NORMAL
18/6/2024 18:20:00,20.97,18.83,NORMAL
18/6/2024 18:30:00,20.87,18.7,NORMAL
18/6/2024 18:40:00,20.72,18.87,NORMAL
18/6/2024 18:50:00,20.58,18.77,NORMAL
18/6/2024 19:00:00,20.58,18.58,NORMAL
18/6/2024 19:10:00,20.43,18.58,NORMAL
18/6/2024 19:20:00,20.4,18.44,NORMAL
18/6/2024 19:30:00,20.26,18.29,NORMAL
18/6/2024 19:40:00,20.01,18.29,NORMAL
18/6/2024 19:50:00,20.01,18.18,NORMAL
18/6/2024 20:00:00,19.9,18.21,NORMAL
18/6/2024 20:10:00,19.86,18.11,NORMAL
18/6/2024 20:20:00,19.86,18,NORMAL
18/6/2024 20:30:00,19.83,17.79,NORMAL
18/6/2024 20:40:00,19.69,17.85,NORMAL
18/6/2024 20:50:00,19.61,17.69,NORMAL
18/6/2024 21:00:00,19.47,17.64,NORMAL
18/6/2024 21:10:00,19.36,17.71,NORMAL
18/6/2024 21:20:00,19.29,17.64,NORMAL
18/6/2024 21:30:00,19.36,17.49,NORMAL
18/6/2024 21:40:00,19.36,17.54,NORMAL
18/6/2024 21:50:00,19.21,17.28,NORMAL
18/6/2024 22:00:00,19.04,17.44,NORMAL
18/6/2024 22:10:00,19.04,17.24,NORMAL
18/6/2024 22:20:00,19.03,17.31,NORMAL
18/6/2024 22:30:00,18.97,17.24,NORMAL
18/6/2024 22:40:00,18.93,17.13,NORMAL
18/6/2024 22:50:00,19,17.09,NORMAL
18/6/2024 23:00:00,19.03,17.27,NORMAL
18/6/2024 23:10:00,19.21,17.48,NORMAL
18/6/2024 23:20:00,19.31,17.16,NORMAL
18/6/2024 23:30:00,19.21,17.27,NORMAL
18/6/2024 23:40:00,19.39,16.95,NORMAL
18/6/2024 23:50:00,19.21,17.16,NORMAL
19/6/2024 00:00:00,19.1,17.22,NORMAL
19/6/2024 00:10:00,19.28,17.12,NORMAL
19/6/2024 00:20:00,19.25,17.16,NORMAL
19/6/2024 00:30:00,19.24,17.16,NORMAL
19/6/2024 00:40:00,19.1,17.12,NORMAL
19/6/2024 00:50:00,19.03,17.04,NORMAL
19/6/2024 01:00:00,19.03,17.12,NORMAL
19/6/2024 01:10:00,18.88,16.91,NORMAL
19/6/2024 01:20:00,18.88,16.98,NORMAL
19/6/2024 01:30:00,18.85,16.94,NORMAL
19/6/2024 01:40:00,18.64,16.87,NORMAL
19/6/2024 01:50:00,18.56,16.9,NORMAL
19/6/2024 02:00:00,18.52,16.69,NORMAL
19/6/2024 02:10:00,18.64,16.7,NORMAL
19/6/2024 02:20:00,18.6,16.69,NORMAL
19/6/2024 02:30:00,18.7,16.67,NORMAL
19/6/2024 02:40:00,18.7,16.72,NORMAL
19/6/2024 02:50:00,18.7,16.58,NORMAL
19/6/2024 03:00:00,18.55,16.58,NORMAL
19/6/2024 03:10:00,18.56,16.61,NORMAL
19/6/2024 03:20:00,18.49,16.34,NORMAL
19/6/2024 03:30:00,18.48,16.36,NORMAL
19/6/2024 03:40:00,18.41,16.5,NORMAL
19/6/2024 03:50:00,18.38,16.29,NORMAL
19/6/2024 04:00:00,18.24,16.57,NORMAL
19/6/2024 04:10:00,17.91,16.46,NORMAL
19/6/2024 04:20:00,17.88,16.32,NORMAL
19/6/2024 04:30:00,17.81,16.18,NORMAL
19/6/2024 04:40:00,17.74,16.21,NORMAL
19/6/2024 04:50:00,17.7,15.99,NORMAL
19/6/2024 05:00:00,17.69,16.15,NORMAL
19/6/2024 05:10:00,17.84,16.21,NORMAL
19/6/2024 05:20:00,17.84,16.07,NORMAL
19/6/2024 05:30:00,17.98,16.03,NORMAL
19/6/2024 05:40:00,17.98,15.89,NORMAL
19/6/2024 05:50:00,17.98,15.93,NORMAL
19/6/2024 06:00:00,17.98,15.63,NORMAL
19/6/2024 06:10:00,17.95,15.6,NORMAL
19/6/2024 06:20:00,17.84,15.53,NORMAL
19/6/2024 06:30:00,17.8,15.7,NORMAL
19/6/2024 06:40:00,17.84,15.74,NORMAL
19/6/2024 06:50:00,17.98,15.56,NORMAL
19/6/2024 07:00:00,17.99,15.67,NORMAL
19/6/2024 07:10:00,17.84,15.6,NORMAL
19/6/2024 07:20:00,17.84,15.56,NORMAL
19/6/2024 07:30:00,17.84,15.56,NORMAL
19/6/2024 07:40:00,17.66,15.27,NORMAL
19/6/2024 07:50:00,17.26,14.92,NORMAL
19/6/2024 08:00:00,16.98,14.55,NORMAL
19/6/2024 08:10:00,16.51,14.37,NORMAL
19/6/2024 08:20:00,16.29,14.16,NORMAL
